Ships_IDs,Total_iregular_ships,Risk_score
110512,1,3.3333333333333335
110513,1,3.3333333333333335
110515,1,3.3333333333333335
110517,1,3.3333333333333335
110522,1,3.3333333333333335
110528,1,3.3333333333333335
110533,1,3.3333333333333335
110536,1,3.3333333333333335
110538,1,3.3333333333333335
110559,1,3.3333333333333335
110574,1,3.3333333333333335
110576,1,3.3333333333333335
110583,1,3.3333333333333335
110584,1,3.3333333333333335
110585,1,3.3333333333333335
110587,1,3.3333333333333335
110589,1,3.3333333333333335
110594,1,3.3333333333333335
110609,1,3.3333333333333335
110611,1,3.3333333333333335
110614,1,3.3333333333333335
110623,1,3.3333333333333335
110625,1,3.3333333333333335
110630,1,3.3333333333333335
110633,1,3.3333333333333335
110639,1,3.3333333333333335
110641,1,3.3333333333333335
110654,1,3.3333333333333335
110655,1,3.3333333333333335
110661,1,3.3333333333333335
110673,1,3.3333333333333335
110675,1,3.3333333333333335
110680,1,3.3333333333333335
110685,1,3.3333333333333335
110687,1,3.3333333333333335
110688,1,3.3333333333333335
110689,1,3.3333333333333335
110703,1,3.3333333333333335
110706,1,3.3333333333333335
110710,1,3.3333333333333335
110713,1,3.3333333333333335
110718,1,3.3333333333333335
110722,1,3.3333333333333335
110723,1,3.3333333333333335
110725,1,3.3333333333333335
110726,1,3.3333333333333335
110744,1,3.3333333333333335
110761,1,3.3333333333333335
110768,1,3.3333333333333335
110771,1,3.3333333333333335
110772,1,3.3333333333333335
110776,1,3.3333333333333335
110779,1,3.3333333333333335
110784,1,3.3333333333333335
110801,1,3.3333333333333335
110826,1,3.3333333333333335
110831,1,3.3333333333333335
110833,1,3.3333333333333335
110838,1,3.3333333333333335
110840,1,3.3333333333333335
110842,1,3.3333333333333335
110854,1,3.3333333333333335
110867,1,3.3333333333333335
110868,1,3.3333333333333335
110869,1,3.3333333333333335
110872,1,3.3333333333333335
110904,1,3.3333333333333335
110905,1,3.3333333333333335
110914,1,3.3333333333333335
110924,1,3.3333333333333335
110931,1,3.3333333333333335
110932,1,3.3333333333333335
110937,1,3.3333333333333335
110940,1,3.3333333333333335
110954,1,3.3333333333333335
110962,1,3.3333333333333335
110980,1,3.3333333333333335
110991,1,3.3333333333333335
110996,1,3.3333333333333335
110999,1,3.3333333333333335
111000,1,3.3333333333333335
111006,1,3.3333333333333335
111009,1,3.3333333333333335
111022,1,3.3333333333333335
111039,1,3.3333333333333335
111045,1,3.3333333333333335
111046,1,3.3333333333333335
111049,1,3.3333333333333335
111053,1,3.3333333333333335
111062,1,3.3333333333333335
111063,1,3.3333333333333335
111072,1,3.3333333333333335
111074,1,3.3333333333333335
111101,1,3.3333333333333335
111105,1,3.3333333333333335
111106,1,3.3333333333333335
111109,1,3.3333333333333335
111116,1,3.3333333333333335
111129,1,3.3333333333333335
111131,1,3.3333333333333335
111141,1,3.3333333333333335
111151,1,3.3333333333333335
111153,1,3.3333333333333335
111154,1,3.3333333333333335
111155,1,3.3333333333333335
111158,1,3.3333333333333335
111169,1,3.3333333333333335
111175,1,3.3333333333333335
111189,1,3.3333333333333335
111199,1,3.3333333333333335
111203,1,3.3333333333333335
111204,1,3.3333333333333335
111214,1,3.3333333333333335
111219,1,3.3333333333333335
111229,1,3.3333333333333335
111234,1,3.3333333333333335
111235,1,3.3333333333333335
111237,1,3.3333333333333335
111239,1,3.3333333333333335
111243,1,3.3333333333333335
111245,1,3.3333333333333335
111252,1,3.3333333333333335
111253,1,3.3333333333333335
111258,1,3.3333333333333335
111261,1,3.3333333333333335
111271,1,3.3333333333333335
111272,1,3.3333333333333335
111275,1,3.3333333333333335
111276,1,3.3333333333333335
111279,1,3.3333333333333335
111283,1,3.3333333333333335
111286,1,3.3333333333333335
111287,1,3.3333333333333335
111292,1,3.3333333333333335
111297,1,3.3333333333333335
111298,1,3.3333333333333335
111301,1,3.3333333333333335
111303,1,3.3333333333333335
111306,1,3.3333333333333335
111308,1,3.3333333333333335
111318,1,3.3333333333333335
111324,1,3.3333333333333335
111327,1,3.3333333333333335
111331,1,3.3333333333333335
111342,1,3.3333333333333335
111344,1,3.3333333333333335
111349,1,3.3333333333333335
111357,1,3.3333333333333335
111359,1,3.3333333333333335
111364,1,3.3333333333333335
111374,1,3.3333333333333335
111375,1,3.3333333333333335
111376,1,3.3333333333333335
111378,1,3.3333333333333335
111391,1,3.3333333333333335
111392,1,3.3333333333333335
111398,1,3.3333333333333335
111400,1,3.3333333333333335
111402,1,3.3333333333333335
111405,1,3.3333333333333335
111414,1,3.3333333333333335
111415,1,3.3333333333333335
111418,1,3.3333333333333335
111424,1,3.3333333333333335
111425,1,3.3333333333333335
111426,1,3.3333333333333335
111436,1,3.3333333333333335
111445,1,3.3333333333333335
111462,1,3.3333333333333335
111466,1,3.3333333333333335
111472,1,3.3333333333333335
111476,1,3.3333333333333335
111481,1,3.3333333333333335
111484,1,3.3333333333333335
111497,1,3.3333333333333335
111502,1,3.3333333333333335
111503,1,3.3333333333333335
111505,1,3.3333333333333335
111506,1,3.3333333333333335
111507,1,3.3333333333333335
111510,1,3.3333333333333335
111529,1,3.3333333333333335
111534,1,3.3333333333333335
111546,1,3.3333333333333335
111548,1,3.3333333333333335
111555,1,3.3333333333333335
111563,1,3.3333333333333335
111564,1,3.3333333333333335
111574,1,3.3333333333333335
111575,1,3.3333333333333335
111576,1,3.3333333333333335
111584,1,3.3333333333333335
111595,1,3.3333333333333335
111597,1,3.3333333333333335
111604,1,3.3333333333333335
111605,1,3.3333333333333335
111607,1,3.3333333333333335
111615,1,3.3333333333333335
111624,1,3.3333333333333335
111630,1,3.3333333333333335
111631,1,3.3333333333333335
111636,1,3.3333333333333335
111642,1,3.3333333333333335
111643,1,3.3333333333333335
111649,1,3.3333333333333335
111660,1,3.3333333333333335
111665,1,3.3333333333333335
111670,1,3.3333333333333335
111685,1,3.3333333333333335
111691,1,3.3333333333333335
111696,1,3.3333333333333335
111703,1,3.3333333333333335
111711,1,3.3333333333333335
111713,1,3.3333333333333335
111714,1,3.3333333333333335
111720,1,3.3333333333333335
111731,1,3.3333333333333335
111735,1,3.3333333333333335
111737,1,3.3333333333333335
111740,1,3.3333333333333335
123345,1,3.3333333333333335
111751,1,3.3333333333333335
111756,1,3.3333333333333335
111758,1,3.3333333333333335
111760,1,3.3333333333333335
111764,1,3.3333333333333335
111766,1,3.3333333333333335
111778,1,3.3333333333333335
111781,1,3.3333333333333335
111791,1,3.3333333333333335
111794,1,3.3333333333333335
111806,1,3.3333333333333335
111807,1,3.3333333333333335
111819,1,3.3333333333333335
111822,1,3.3333333333333335
111824,1,3.3333333333333335
111826,1,3.3333333333333335
111827,1,3.3333333333333335
111831,1,3.3333333333333335
111851,1,3.3333333333333335
111854,1,3.3333333333333335
111865,1,3.3333333333333335
111872,1,3.3333333333333335
111882,1,3.3333333333333335
111890,1,3.3333333333333335
111895,1,3.3333333333333335
111898,1,3.3333333333333335
111901,1,3.3333333333333335
111902,1,3.3333333333333335
111904,1,3.3333333333333335
111928,1,3.3333333333333335
111930,1,3.3333333333333335
111931,1,3.3333333333333335
111933,1,3.3333333333333335
111935,1,3.3333333333333335
111955,1,3.3333333333333335
111957,1,3.3333333333333335
111961,1,3.3333333333333335
111962,1,3.3333333333333335
111970,1,3.3333333333333335
111971,1,3.3333333333333335
111980,1,3.3333333333333335
111982,1,3.3333333333333335
111997,1,3.3333333333333335
112000,1,3.3333333333333335
112013,1,3.3333333333333335
112014,1,3.3333333333333335
112015,1,3.3333333333333335
112022,1,3.3333333333333335
123343,1,3.3333333333333335
112031,1,3.3333333333333335
112037,1,3.3333333333333335
112044,1,3.3333333333333335
112048,1,3.3333333333333335
112049,1,3.3333333333333335
112050,1,3.3333333333333335
112051,1,3.3333333333333335
112052,1,3.3333333333333335
112056,1,3.3333333333333335
112059,1,3.3333333333333335
112062,1,3.3333333333333335
112068,1,3.3333333333333335
100085,1,3.3333333333333335
112085,1,3.3333333333333335
123454,1,3.3333333333333335
112087,1,3.3333333333333335
112091,1,3.3333333333333335
112100,1,3.3333333333333335
112101,1,3.3333333333333335
112103,1,3.3333333333333335
112104,1,3.3333333333333335
112105,1,3.3333333333333335
112110,1,3.3333333333333335
112115,1,3.3333333333333335
112116,1,3.3333333333333335
112119,1,3.3333333333333335
112127,1,3.3333333333333335
112133,1,3.3333333333333335
112139,1,3.3333333333333335
112142,1,3.3333333333333335
112144,1,3.3333333333333335
112145,1,3.3333333333333335
112151,1,3.3333333333333335
112153,1,3.3333333333333335
112156,1,3.3333333333333335
112157,1,3.3333333333333335
112158,1,3.3333333333333335
112164,1,3.3333333333333335
112168,1,3.3333333333333335
112176,1,3.3333333333333335
112181,1,3.3333333333333335
112188,1,3.3333333333333335
112189,1,3.3333333333333335
112194,1,3.3333333333333335
112195,1,3.3333333333333335
112210,1,3.3333333333333335
112218,1,3.3333333333333335
112224,1,3.3333333333333335
112228,1,3.3333333333333335
100005,1,3.3333333333333335
112233,1,3.3333333333333335
112248,1,3.3333333333333335
112249,1,3.3333333333333335
112264,1,3.3333333333333335
112269,1,3.3333333333333335
112278,1,3.3333333333333335
112295,1,3.3333333333333335
112302,1,3.3333333333333335
112308,1,3.3333333333333335
112312,1,3.3333333333333335
112324,1,3.3333333333333335
112327,1,3.3333333333333335
112330,1,3.3333333333333335
112339,1,3.3333333333333335
112340,1,3.3333333333333335
112345,1,3.3333333333333335
112353,1,3.3333333333333335
112365,1,3.3333333333333335
112367,1,3.3333333333333335
112368,1,3.3333333333333335
112375,1,3.3333333333333335
112378,1,3.3333333333333335
112384,1,3.3333333333333335
112395,1,3.3333333333333335
112411,1,3.3333333333333335
100007,1,3.3333333333333335
112416,1,3.3333333333333335
112417,1,3.3333333333333335
112418,1,3.3333333333333335
112421,1,3.3333333333333335
112425,1,3.3333333333333335
112435,1,3.3333333333333335
112438,1,3.3333333333333335
112441,1,3.3333333333333335
112443,1,3.3333333333333335
112447,1,3.3333333333333335
112449,1,3.3333333333333335
112455,1,3.3333333333333335
112458,1,3.3333333333333335
100022,1,3.3333333333333335
112460,1,3.3333333333333335
112466,1,3.3333333333333335
112475,1,3.3333333333333335
112486,1,3.3333333333333335
100033,1,3.3333333333333335
112492,1,3.3333333333333335
112504,1,3.3333333333333335
112515,1,3.3333333333333335
112518,1,3.3333333333333335
112526,1,3.3333333333333335
100042,1,3.3333333333333335
112533,1,3.3333333333333335
112535,1,3.3333333333333335
112536,1,3.3333333333333335
112538,1,3.3333333333333335
112539,1,3.3333333333333335
112540,1,3.3333333333333335
112544,1,3.3333333333333335
100043,1,3.3333333333333335
112547,1,3.3333333333333335
112561,1,3.3333333333333335
112562,1,3.3333333333333335
112569,1,3.3333333333333335
100049,1,3.3333333333333335
112589,1,3.3333333333333335
112593,1,3.3333333333333335
112596,1,3.3333333333333335
112601,1,3.3333333333333335
112625,1,3.3333333333333335
112628,1,3.3333333333333335
112640,1,3.3333333333333335
112643,1,3.3333333333333335
112650,1,3.3333333333333335
112651,1,3.3333333333333335
100052,1,3.3333333333333335
100054,1,3.3333333333333335
112656,1,3.3333333333333335
112658,1,3.3333333333333335
112663,1,3.3333333333333335
112665,1,3.3333333333333335
100067,1,3.3333333333333335
112679,1,3.3333333333333335
112685,1,3.3333333333333335
112687,1,3.3333333333333335
112691,1,3.3333333333333335
112692,1,3.3333333333333335
112749,1,3.3333333333333335
123235,1,3.3333333333333335
112752,1,3.3333333333333335
112753,1,3.3333333333333335
112754,1,3.3333333333333335
112757,1,3.3333333333333335
112765,1,3.3333333333333335
112766,1,3.3333333333333335
112769,1,3.3333333333333335
100091,1,3.3333333333333335
112786,1,3.3333333333333335
112788,1,3.3333333333333335
112789,1,3.3333333333333335
112796,1,3.3333333333333335
112806,1,3.3333333333333335
100093,1,3.3333333333333335
112820,1,3.3333333333333335
112821,1,3.3333333333333335
112826,1,3.3333333333333335
112827,1,3.3333333333333335
112832,1,3.3333333333333335
112834,1,3.3333333333333335
100096,1,3.3333333333333335
100100,1,3.3333333333333335
112841,1,3.3333333333333335
112842,1,3.3333333333333335
112848,1,3.3333333333333335
112853,1,3.3333333333333335
112855,1,3.3333333333333335
112860,1,3.3333333333333335
112861,1,3.3333333333333335
112862,1,3.3333333333333335
112864,1,3.3333333333333335
112866,1,3.3333333333333335
112870,1,3.3333333333333335
112872,1,3.3333333333333335
112882,1,3.3333333333333335
112885,1,3.3333333333333335
112895,1,3.3333333333333335
100110,1,3.3333333333333335
112903,1,3.3333333333333335
112904,1,3.3333333333333335
112912,1,3.3333333333333335
112916,1,3.3333333333333335
112934,1,3.3333333333333335
112938,1,3.3333333333333335
112944,1,3.3333333333333335
112950,1,3.3333333333333335
112952,1,3.3333333333333335
112955,1,3.3333333333333335
112960,1,3.3333333333333335
112966,1,3.3333333333333335
112985,1,3.3333333333333335
112987,1,3.3333333333333335
112990,1,3.3333333333333335
112993,1,3.3333333333333335
112995,1,3.3333333333333335
113004,1,3.3333333333333335
113008,1,3.3333333333333335
113011,1,3.3333333333333335
113015,1,3.3333333333333335
113016,1,3.3333333333333335
113018,1,3.3333333333333335
113026,1,3.3333333333333335
113033,1,3.3333333333333335
113038,1,3.3333333333333335
113039,1,3.3333333333333335
100130,1,3.3333333333333335
113057,1,3.3333333333333335
113061,1,3.3333333333333335
113063,1,3.3333333333333335
113076,1,3.3333333333333335
113077,1,3.3333333333333335
113078,1,3.3333333333333335
113083,1,3.3333333333333335
113089,1,3.3333333333333335
100131,1,3.3333333333333335
100138,1,3.3333333333333335
113096,1,3.3333333333333335
113097,1,3.3333333333333335
113102,1,3.3333333333333335
100144,1,3.3333333333333335
113106,1,3.3333333333333335
113107,1,3.3333333333333335
113108,1,3.3333333333333335
113116,1,3.3333333333333335
100146,1,3.3333333333333335
100149,1,3.3333333333333335
113124,1,3.3333333333333335
113127,1,3.3333333333333335
100153,1,3.3333333333333335
113137,1,3.3333333333333335
113140,1,3.3333333333333335
113146,1,3.3333333333333335
113162,1,3.3333333333333335
113169,1,3.3333333333333335
113180,1,3.3333333333333335
113200,1,3.3333333333333335
113203,1,3.3333333333333335
113205,1,3.3333333333333335
113206,1,3.3333333333333335
113211,1,3.3333333333333335
113213,1,3.3333333333333335
100157,1,3.3333333333333335
113220,1,3.3333333333333335
113222,1,3.3333333333333335
113230,1,3.3333333333333335
113240,1,3.3333333333333335
113254,1,3.3333333333333335
113256,1,3.3333333333333335
113265,1,3.3333333333333335
113273,1,3.3333333333333335
113281,1,3.3333333333333335
113283,1,3.3333333333333335
113288,1,3.3333333333333335
113293,1,3.3333333333333335
113299,1,3.3333333333333335
113302,1,3.3333333333333335
113303,1,3.3333333333333335
113308,1,3.3333333333333335
100159,1,3.3333333333333335
113316,1,3.3333333333333335
113324,1,3.3333333333333335
113331,1,3.3333333333333335
113333,1,3.3333333333333335
113340,1,3.3333333333333335
113347,1,3.3333333333333335
113349,1,3.3333333333333335
113353,1,3.3333333333333335
113366,1,3.3333333333333335
113382,1,3.3333333333333335
113386,1,3.3333333333333335
113392,1,3.3333333333333335
113396,1,3.3333333333333335
113405,1,3.3333333333333335
113410,1,3.3333333333333335
113415,1,3.3333333333333335
113426,1,3.3333333333333335
113429,1,3.3333333333333335
113435,1,3.3333333333333335
100073,1,3.3333333333333335
113446,1,3.3333333333333335
113447,1,3.3333333333333335
113448,1,3.3333333333333335
113451,1,3.3333333333333335
113453,1,3.3333333333333335
113454,1,3.3333333333333335
113455,1,3.3333333333333335
113459,1,3.3333333333333335
113465,1,3.3333333333333335
113473,1,3.3333333333333335
100178,1,3.3333333333333335
100183,1,3.3333333333333335
113493,1,3.3333333333333335
113494,1,3.3333333333333335
113497,1,3.3333333333333335
113505,1,3.3333333333333335
113510,1,3.3333333333333335
113513,1,3.3333333333333335
113519,1,3.3333333333333335
113523,1,3.3333333333333335
113526,1,3.3333333333333335
113536,1,3.3333333333333335
113538,1,3.3333333333333335
113542,1,3.3333333333333335
113555,1,3.3333333333333335
113558,1,3.3333333333333335
113564,1,3.3333333333333335
113570,1,3.3333333333333335
100184,1,3.3333333333333335
113584,1,3.3333333333333335
113590,1,3.3333333333333335
113598,1,3.3333333333333335
113600,1,3.3333333333333335
100185,1,3.3333333333333335
113603,1,3.3333333333333335
113613,1,3.3333333333333335
113615,1,3.3333333333333335
113616,1,3.3333333333333335
113622,1,3.3333333333333335
113623,1,3.3333333333333335
113635,1,3.3333333333333335
113636,1,3.3333333333333335
113638,1,3.3333333333333335
113650,1,3.3333333333333335
113661,1,3.3333333333333335
113662,1,3.3333333333333335
113668,1,3.3333333333333335
113675,1,3.3333333333333335
113677,1,3.3333333333333335
113678,1,3.3333333333333335
113680,1,3.3333333333333335
113682,1,3.3333333333333335
113685,1,3.3333333333333335
113687,1,3.3333333333333335
113707,1,3.3333333333333335
100191,1,3.3333333333333335
113713,1,3.3333333333333335
113718,1,3.3333333333333335
100202,1,3.3333333333333335
100203,1,3.3333333333333335
113728,1,3.3333333333333335
113736,1,3.3333333333333335
113741,1,3.3333333333333335
100207,1,3.3333333333333335
113755,1,3.3333333333333335
113762,1,3.3333333333333335
113763,1,3.3333333333333335
113773,1,3.3333333333333335
100210,1,3.3333333333333335
100216,1,3.3333333333333335
113796,1,3.3333333333333335
100217,1,3.3333333333333335
113802,1,3.3333333333333335
113804,1,3.3333333333333335
113815,1,3.3333333333333335
113822,1,3.3333333333333335
113823,1,3.3333333333333335
113825,1,3.3333333333333335
113835,1,3.3333333333333335
113837,1,3.3333333333333335
113843,1,3.3333333333333335
100226,1,3.3333333333333335
113850,1,3.3333333333333335
113853,1,3.3333333333333335
113856,1,3.3333333333333335
113865,1,3.3333333333333335
113866,1,3.3333333333333335
113871,1,3.3333333333333335
113873,1,3.3333333333333335
113879,1,3.3333333333333335
113889,1,3.3333333333333335
113891,1,3.3333333333333335
100236,1,3.3333333333333335
113896,1,3.3333333333333335
113900,1,3.3333333333333335
113903,1,3.3333333333333335
100245,1,3.3333333333333335
113912,1,3.3333333333333335
113919,1,3.3333333333333335
113924,1,3.3333333333333335
113931,1,3.3333333333333335
113938,1,3.3333333333333335
113946,1,3.3333333333333335
113947,1,3.3333333333333335
113956,1,3.3333333333333335
113959,1,3.3333333333333335
113965,1,3.3333333333333335
113968,1,3.3333333333333335
113977,1,3.3333333333333335
113979,1,3.3333333333333335
113990,1,3.3333333333333335
100249,1,3.3333333333333335
114001,1,3.3333333333333335
114004,1,3.3333333333333335
114015,1,3.3333333333333335
114016,1,3.3333333333333335
114017,1,3.3333333333333335
114028,1,3.3333333333333335
114029,1,3.3333333333333335
114040,1,3.3333333333333335
114050,1,3.3333333333333335
114052,1,3.3333333333333335
114054,1,3.3333333333333335
114070,1,3.3333333333333335
114084,1,3.3333333333333335
114091,1,3.3333333333333335
114092,1,3.3333333333333335
114093,1,3.3333333333333335
114096,1,3.3333333333333335
114099,1,3.3333333333333335
114107,1,3.3333333333333335
114115,1,3.3333333333333335
114121,1,3.3333333333333335
114132,1,3.3333333333333335
114133,1,3.3333333333333335
114137,1,3.3333333333333335
114138,1,3.3333333333333335
114140,1,3.3333333333333335
114145,1,3.3333333333333335
114154,1,3.3333333333333335
114155,1,3.3333333333333335
114156,1,3.3333333333333335
114161,1,3.3333333333333335
114164,1,3.3333333333333335
114165,1,3.3333333333333335
114170,1,3.3333333333333335
114172,1,3.3333333333333335
114198,1,3.3333333333333335
114199,1,3.3333333333333335
114205,1,3.3333333333333335
114208,1,3.3333333333333335
114210,1,3.3333333333333335
114214,1,3.3333333333333335
114220,1,3.3333333333333335
114224,1,3.3333333333333335
114229,1,3.3333333333333335
114238,1,3.3333333333333335
114241,1,3.3333333333333335
114249,1,3.3333333333333335
100252,1,3.3333333333333335
100255,1,3.3333333333333335
114268,1,3.3333333333333335
114269,1,3.3333333333333335
114274,1,3.3333333333333335
114285,1,3.3333333333333335
114287,1,3.3333333333333335
114288,1,3.3333333333333335
114289,1,3.3333333333333335
114293,1,3.3333333333333335
114295,1,3.3333333333333335
114301,1,3.3333333333333335
114310,1,3.3333333333333335
114311,1,3.3333333333333335
114325,1,3.3333333333333335
114332,1,3.3333333333333335
114342,1,3.3333333333333335
100263,1,3.3333333333333335
114352,1,3.3333333333333335
100266,1,3.3333333333333335
114373,1,3.3333333333333335
114379,1,3.3333333333333335
114383,1,3.3333333333333335
100268,1,3.3333333333333335
114395,1,3.3333333333333335
114396,1,3.3333333333333335
114405,1,3.3333333333333335
114408,1,3.3333333333333335
100272,1,3.3333333333333335
114413,1,3.3333333333333335
114416,1,3.3333333333333335
114426,1,3.3333333333333335
114430,1,3.3333333333333335
114444,1,3.3333333333333335
100273,1,3.3333333333333335
114449,1,3.3333333333333335
114450,1,3.3333333333333335
114474,1,3.3333333333333335
114478,1,3.3333333333333335
100276,1,3.3333333333333335
114490,1,3.3333333333333335
114495,1,3.3333333333333335
114497,1,3.3333333333333335
100280,1,3.3333333333333335
114503,1,3.3333333333333335
114506,1,3.3333333333333335
114510,1,3.3333333333333335
114513,1,3.3333333333333335
114518,1,3.3333333333333335
114519,1,3.3333333333333335
114525,1,3.3333333333333335
114530,1,3.3333333333333335
114533,1,3.3333333333333335
114535,1,3.3333333333333335
114540,1,3.3333333333333335
114545,1,3.3333333333333335
100282,1,3.3333333333333335
114564,1,3.3333333333333335
100284,1,3.3333333333333335
114574,1,3.3333333333333335
114575,1,3.3333333333333335
114581,1,3.3333333333333335
114597,1,3.3333333333333335
114600,1,3.3333333333333335
114606,1,3.3333333333333335
114611,1,3.3333333333333335
114613,1,3.3333333333333335
114617,1,3.3333333333333335
114619,1,3.3333333333333335
114621,1,3.3333333333333335
100297,1,3.3333333333333335
100300,1,3.3333333333333335
100305,1,3.3333333333333335
114645,1,3.3333333333333335
114657,1,3.3333333333333335
114675,1,3.3333333333333335
114681,1,3.3333333333333335
114683,1,3.3333333333333335
114686,1,3.3333333333333335
114689,1,3.3333333333333335
114691,1,3.3333333333333335
114692,1,3.3333333333333335
114693,1,3.3333333333333335
100306,1,3.3333333333333335
114701,1,3.3333333333333335
114702,1,3.3333333333333335
114720,1,3.3333333333333335
114721,1,3.3333333333333335
114722,1,3.3333333333333335
114723,1,3.3333333333333335
114735,1,3.3333333333333335
114737,1,3.3333333333333335
114745,1,3.3333333333333335
100308,1,3.3333333333333335
114755,1,3.3333333333333335
114757,1,3.3333333333333335
114763,1,3.3333333333333335
114765,1,3.3333333333333335
114775,1,3.3333333333333335
114784,1,3.3333333333333335
114785,1,3.3333333333333335
114786,1,3.3333333333333335
114800,1,3.3333333333333335
114803,1,3.3333333333333335
114807,1,3.3333333333333335
114810,1,3.3333333333333335
114819,1,3.3333333333333335
100310,1,3.3333333333333335
114834,1,3.3333333333333335
114836,1,3.3333333333333335
114837,1,3.3333333333333335
114839,1,3.3333333333333335
114845,1,3.3333333333333335
100314,1,3.3333333333333335
114857,1,3.3333333333333335
114860,1,3.3333333333333335
114866,1,3.3333333333333335
100319,1,3.3333333333333335
100322,1,3.3333333333333335
114872,1,3.3333333333333335
114876,1,3.3333333333333335
114878,1,3.3333333333333335
114880,1,3.3333333333333335
100329,1,3.3333333333333335
114894,1,3.3333333333333335
114896,1,3.3333333333333335
114898,1,3.3333333333333335
114900,1,3.3333333333333335
114905,1,3.3333333333333335
114907,1,3.3333333333333335
114921,1,3.3333333333333335
114922,1,3.3333333333333335
114925,1,3.3333333333333335
114931,1,3.3333333333333335
114936,1,3.3333333333333335
114938,1,3.3333333333333335
114947,1,3.3333333333333335
114956,1,3.3333333333333335
114957,1,3.3333333333333335
114970,1,3.3333333333333335
114972,1,3.3333333333333335
114982,1,3.3333333333333335
100330,1,3.3333333333333335
114989,1,3.3333333333333335
114990,1,3.3333333333333335
114996,1,3.3333333333333335
115004,1,3.3333333333333335
115011,1,3.3333333333333335
100332,1,3.3333333333333335
115016,1,3.3333333333333335
115044,1,3.3333333333333335
100333,1,3.3333333333333335
115057,1,3.3333333333333335
115058,1,3.3333333333333335
115060,1,3.3333333333333335
115063,1,3.3333333333333335
115069,1,3.3333333333333335
115076,1,3.3333333333333335
115079,1,3.3333333333333335
115084,1,3.3333333333333335
115087,1,3.3333333333333335
115092,1,3.3333333333333335
115094,1,3.3333333333333335
115097,1,3.3333333333333335
115103,1,3.3333333333333335
115114,1,3.3333333333333335
115124,1,3.3333333333333335
115125,1,3.3333333333333335
115132,1,3.3333333333333335
115133,1,3.3333333333333335
115136,1,3.3333333333333335
115148,1,3.3333333333333335
115149,1,3.3333333333333335
115152,1,3.3333333333333335
100353,1,3.3333333333333335
115161,1,3.3333333333333335
115162,1,3.3333333333333335
115170,1,3.3333333333333335
115182,1,3.3333333333333335
115184,1,3.3333333333333335
115185,1,3.3333333333333335
115187,1,3.3333333333333335
115195,1,3.3333333333333335
115199,1,3.3333333333333335
100356,1,3.3333333333333335
115214,1,3.3333333333333335
115216,1,3.3333333333333335
115228,1,3.3333333333333335
115229,1,3.3333333333333335
115234,1,3.3333333333333335
115236,1,3.3333333333333335
115238,1,3.3333333333333335
115244,1,3.3333333333333335
115245,1,3.3333333333333335
115247,1,3.3333333333333335
115251,1,3.3333333333333335
115256,1,3.3333333333333335
115260,1,3.3333333333333335
115263,1,3.3333333333333335
115264,1,3.3333333333333335
115273,1,3.3333333333333335
115276,1,3.3333333333333335
115285,1,3.3333333333333335
115295,1,3.3333333333333335
115296,1,3.3333333333333335
100357,1,3.3333333333333335
115311,1,3.3333333333333335
115318,1,3.3333333333333335
115329,1,3.3333333333333335
115337,1,3.3333333333333335
115338,1,3.3333333333333335
115351,1,3.3333333333333335
115360,1,3.3333333333333335
115363,1,3.3333333333333335
115364,1,3.3333333333333335
115365,1,3.3333333333333335
115376,1,3.3333333333333335
115379,1,3.3333333333333335
115398,1,3.3333333333333335
115399,1,3.3333333333333335
115400,1,3.3333333333333335
115408,1,3.3333333333333335
115419,1,3.3333333333333335
100361,1,3.3333333333333335
115428,1,3.3333333333333335
115437,1,3.3333333333333335
100365,1,3.3333333333333335
115441,1,3.3333333333333335
115443,1,3.3333333333333335
115446,1,3.3333333333333335
115457,1,3.3333333333333335
115458,1,3.3333333333333335
115460,1,3.3333333333333335
115466,1,3.3333333333333335
115472,1,3.3333333333333335
115476,1,3.3333333333333335
115483,1,3.3333333333333335
115485,1,3.3333333333333335
100374,1,3.3333333333333335
115494,1,3.3333333333333335
115501,1,3.3333333333333335
100386,1,3.3333333333333335
100396,1,3.3333333333333335
115509,1,3.3333333333333335
100398,1,3.3333333333333335
115525,1,3.3333333333333335
115526,1,3.3333333333333335
115527,1,3.3333333333333335
115530,1,3.3333333333333335
100409,1,3.3333333333333335
115536,1,3.3333333333333335
115537,1,3.3333333333333335
115550,1,3.3333333333333335
115552,1,3.3333333333333335
115566,1,3.3333333333333335
115570,1,3.3333333333333335
115579,1,3.3333333333333335
115583,1,3.3333333333333335
115584,1,3.3333333333333335
115585,1,3.3333333333333335
100412,1,3.3333333333333335
115591,1,3.3333333333333335
115596,1,3.3333333333333335
115598,1,3.3333333333333335
115602,1,3.3333333333333335
115605,1,3.3333333333333335
115608,1,3.3333333333333335
115621,1,3.3333333333333335
115625,1,3.3333333333333335
115630,1,3.3333333333333335
115632,1,3.3333333333333335
115633,1,3.3333333333333335
115643,1,3.3333333333333335
115644,1,3.3333333333333335
115653,1,3.3333333333333335
115654,1,3.3333333333333335
115656,1,3.3333333333333335
115660,1,3.3333333333333335
115671,1,3.3333333333333335
115684,1,3.3333333333333335
115686,1,3.3333333333333335
115689,1,3.3333333333333335
115696,1,3.3333333333333335
115708,1,3.3333333333333335
115713,1,3.3333333333333335
115714,1,3.3333333333333335
115715,1,3.3333333333333335
115716,1,3.3333333333333335
115718,1,3.3333333333333335
115723,1,3.3333333333333335
115725,1,3.3333333333333335
100418,1,3.3333333333333335
